PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,ID,cluster_pca
1.7010685052122403,0.9226259381992304,0.3487279905833053,1.533077090540253,0.0276132123445832,0.2016847556417288,-0.3749262199990983,-0.1186008762631058,0.4351296431124382,-0.8539411216546556,1124,1
1.0196359312086496,-0.4103640637001743,-0.6160241067420794,-0.5350864832996395,-0.2877273397206912,-0.5819906970828628,0.344730064703159,0.1191496497155133,0.0611383853532528,-0.0336837621873635,1154,0
-2.029015119452774,2.030498762519986,-0.1292975126435846,1.8297553854084865,1.4138384610632146,-0.3679802657432434,0.4265534238656083,-1.5232417347536982,0.4715669351527742,-0.4444057600319397,1169,0
11.25506138725805,0.6059093858985086,2.4541607320089898,3.9440620290580273,-5.248556013309779,3.8170977936712935,-6.154280880139607,2.304380381480883,6.266360772509615,-2.3265817138698477,1180,4
-2.5150480778434967,-0.618200288096306,-0.2202634304204573,-0.0988682026743935,-0.1921190813564011,-0.3056958036038723,0.1771439053859114,-0.1465076849240643,0.1390020285169434,-0.1525685630233295,1185,0
2.072652000703295,-0.545992300976907,-0.0887162273859984,-1.101413580354362,2.1022581155078175,0.5756744105610644,-0.1368031932833063,-0.4782214101147578,0.1343874837197625,0.2462314355483375,1195,1
-1.9622758439000072,0.6434640824212745,-0.3604624397852596,0.6980868213782164,0.571841969206689,-0.380100686616232,0.2605442964422447,-0.7978768676060556,0.3456165724237853,-0.4087036279828849,1199,0
-1.060585270966903,-1.1927063789791317,-0.1759615669558692,-0.5929249158860771,-0.2327312572247093,0.0217888744738015,0.0169549671388877,-0.1382361843027104,-0.2896406901412258,0.0900505652108656,1216,0
0.0632203908213983,-0.61895851507469,1.1910793679750302,1.3289876080022662,0.24318472768645,2.105821001304387,-2.1229621210954557,2.1801193832082086,1.5545074562854573,0.6380937288887532,1224,0
4.1411484756614625,-0.6539868244129367,-0.0428499083633829,-0.8554195432293273,1.5893746428630042,0.5512409207597637,0.1534291031023918,0.2872189460386031,-1.6109917467264283,-0.1751355739333759,1236,1
1.4592015397585156,0.6107766012694452,-0.8225145244292282,-0.098736361564557,0.8566333114342181,-0.6853403616835754,0.773524080778754,0.0293013246250054,0.1048791197503531,-0.4297900397601888,1248,1
2.214702188983979,-0.9614304713276408,-0.6610766439188588,-1.4476652871141011,0.8367586178938438,0.152223892015056,-0.0487754052529052,-0.2404431484675674,-0.400024593998703,-0.2043492694362231,1258,1
2.547107634711045,0.5129759731348814,-0.0951620299742309,0.3950419082743059,2.8746908416397043,0.6133180253224578,0.0774051480868442,2.8015499599436726,-0.7974573054631282,0.0924881365185316,1271,1
-0.6198377159108569,-1.0288124989580558,-0.5159574101440255,-1.084960054766584,0.3126181948253204,-0.0303877134645349,0.0283697871864692,-0.0664176934376677,0.5092251941213166,0.2611541231859281,1383,0
-1.8823182331808477,0.6714686044053484,-0.9034656970600926,0.080934762363913,0.6237899730581039,-0.5536827027434057,0.2156501508604778,-0.0824976380751433,0.8115712145239252,0.094332857650947,1410,0
-0.5817900872445887,0.1021534649778545,-0.0341971381858505,0.2979614832135789,1.4318139556553904,0.3655977128297714,-0.1598177969554902,0.8754340261550815,0.434357845816897,0.1539028057569928,1420,0
-1.0929267858171556,-1.7803190902914028,-0.8329394856711124,-1.3533201266609327,-0.9340153085222704,0.0185013927439963,0.0107654557593549,0.6464078482648116,0.1164300433066588,0.543463884799936,1423,0
1.82648718527372,-0.0550997601125522,0.1772773213544983,0.377962040932168,2.5962524657421633,1.2586328284565538,-0.5161330172602899,3.682724236274922,-0.8517080271626115,0.383124047031689,1432,1
-1.725307094351335,-1.4036066925359778,-0.504632648813855,-0.8537358029471841,-0.7699090813076842,-0.1156668787317182,0.0951852331674692,0.3282917401774757,-0.0811223509031136,0.2658485867547687,1441,0
-1.4944881622062218,-0.6571963099041135,-0.5539927008047174,-0.7732119547966919,0.3206594943428884,-0.2778279555972722,0.1482013829398201,0.1642076257896874,0.6257840381000406,0.1444405209821765,1451,0
-0.7143976052285094,-0.9543254772042432,-0.0639551183894073,-0.5893823537906109,0.2265732671634429,0.049350777454085,0.0515956588886007,-0.4434746163524268,-0.1288395037207306,-0.0552317040048892,1467,0
-1.670092943406542,-0.2699833825812682,0.4164007676396014,0.8046831189586646,0.1676338454710768,0.295382682171166,-0.0277611312589421,-0.192728374664092,0.0031740127758445,0.0628508384464379,1501,0
